source	target	type
245952481	🎶	Undirected
201515412	🎶	Undirected
319876839	🎶	Undirected
4188128069	🎶	Undirected
194400022	🎶	Undirected
2949217277	🎶	Undirected
4746190275	🎶	Undirected
3398157268	🎶	Undirected
199036935	🎶	Undirected
166028926	🎶	Undirected
197480113	🎶	Undirected
558222029	🎶	Undirected
3003682539	🎶	Undirected
287729845	🎶	Undirected
1573263488	🎶	Undirected
956192024	🎶	Undirected
230788749	🎶	Undirected
599833773	🎶	Undirected
750399720	🎶	Undirected
178836602	🎶	Undirected
3243882225	🎶	Undirected
1232362165	🎶	Undirected
2912244935	🎶	Undirected
939934207	🎶	Undirected
127983565	🎶	Undirected
273170179	🎶	Undirected
2192612209	🎶	Undirected
215125310	🎶	Undirected
331365183	🎶	Undirected
2699454141	🎶	Undirected
3631817597	🎶	Undirected
494494741	🎶	Undirected
1629246314	🎶	Undirected
1074592592	🎶	Undirected
345439646	🎶	Undirected
3389996355	🎶	Undirected
3020185499	🎶	Undirected
2624342830	🎶	Undirected
2199823890	🎶	Undirected
221913337	🎶	Undirected
1221784434	🎶	Undirected
2233708496	🎶	Undirected
82660034	🎶	Undirected
131672751	🎶	Undirected
760666261	🎶	Undirected
4554116175	🎶	Undirected
210992554	🎶	Undirected
101940422	🎶	Undirected
572643946	🎶	Undirected
611995346	🎶	Undirected
3000437689	🎶	Undirected
278557970	🎶	Undirected
217187542	🎶	Undirected
2554077866	🎶	Undirected
455496696	🎶	Undirected
2428114045	🎶	Undirected
1566348386	🎶	Undirected
1206490566	🎶	Undirected
308664457	🎶	Undirected
1587221360	🎶	Undirected
1488603410	🎶	Undirected
51541617	🎷	Undirected
3031756792	🎷	Undirected
3475550537	🎷	Undirected
2727699909	🎷	Undirected
1566348386	🎸	Undirected
1666319510	🎸	Undirected
2593784074	🎹	Undirected
51541617	🎺	Undirected
1894169083	🎺	Undirected
3475550537	🎺	Undirected
3031756792	🎺	Undirected
177039474	🎼	Undirected
170028820	🎼	Undirected
543998546	🎼	Undirected
2458842565	🎼	Undirected
399870133	🎼	Undirected
2895148132	🎼	Undirected
2192612209	🎼	Undirected
774978115	🎼	Undirected
379433675	🎼	Undirected
872232643	🎼	Undirected
2593784074	🎼	Undirected
325278688	🎼	Undirected
3130079939	🎼	Undirected
273170179	🎼	Undirected
227476131	🎼	Undirected
277729962	🎼	Undirected
290744311	🎼	Undirected
326399987	🎼	Undirected
32222008	🎼	Undirected
336876865	🏃	Undirected
369758788	🏃	Undirected
3094511686	🏅	Undirected
1869524413	🏅	Undirected
2447338814	🏆	Undirected
131912068	🏆	Undirected
565852566	🏆	Undirected
1258176762	🏊	Undirected
1063038325	🏊	Undirected
742562850644844545	🏊	Undirected
1063038325	🏋	Undirected
28923883	🏡	Undirected
3244312084	🏥	Undirected
132608499	🏥	Undirected
364356894	🏻	Undirected
287729845	🏻	Undirected
2232981872	🏻	Undirected
175147385	🏻	Undirected
3191372704	🏻	Undirected
3943297396	🏻	Undirected
276120174	🏻	Undirected
918088436	🏻	Undirected
169647776	🏻	Undirected
2268243666	🏻	Undirected
275872468	🏻	Undirected
98291607	🏻	Undirected
2149714628	🏻	Undirected
145439133	🏻	Undirected
63487335	🏻	Undirected
1896220057	🏻	Undirected
726779274	🏻	Undirected
931025516	🏻	Undirected
31446028	🏻	Undirected
1265488531	🏻	Undirected
817708639	🏻	Undirected
3158273497	🏻	Undirected
553791935	🏻	Undirected
232729547	🏻	Undirected
217483703	🏻	Undirected
1063038325	🏻	Undirected
1434542774	🏻	Undirected
1080887696	🏻	Undirected
214336834	🏻	Undirected
1007217613	🏻	Undirected
3003682539	🏻	Undirected
252292578	🏻	Undirected
3089936465	🏻	Undirected
305222657	🏻	Undirected
104834449	🏻	Undirected
840998341	🏻	Undirected
272545351	🏻	Undirected
1380565668	🏻	Undirected
1375781988	🏻	Undirected
1470922604	🏻	Undirected
265850729	🏻	Undirected
435236923	🏻	Undirected
300876304	🏻	Undirected
2593776893	🏻	Undirected
580481962	🏻	Undirected
402735075	🏻	Undirected
163915683	🏻	Undirected
263989782	🏻	Undirected
396117650	🏻	Undirected
174452172	🏻	Undirected
214108891	🏻	Undirected
122082087	🏻	Undirected
3083197919	🏻	Undirected
281106047	🏻	Undirected
192403175	🏻	Undirected
307336961	🏻	Undirected
3389996355	🏻	Undirected
544333709	🏻	Undirected
318810740	🏻	Undirected
86159844	🏻	Undirected
250420254	🏻	Undirected
82660034	🏻	Undirected
1137625718	🏼	Undirected
4107688907	🏼	Undirected
163915683	🏼	Undirected
2242791341	🏼	Undirected
295262744	🏼	Undirected
30795592	🏼	Undirected
192403175	🏼	Undirected
194224686	🏼	Undirected
1696906302	🏼	Undirected
404584267	🏼	Undirected
1069234963	🏼	Undirected
922108555	🏼	Undirected
300876304	🏼	Undirected
290744311	🏼	Undirected
385602345	🏼	Undirected
3338431348	🏼	Undirected
228619705	🏼	Undirected
1063038325	🏼	Undirected
2885556884	🏼	Undirected
1049479316	🏼	Undirected
229263247	🏼	Undirected
306768300	🏼	Undirected
145439133	🏼	Undirected
133868678	🏼	Undirected
1258176762	🏼	Undirected
553791935	🏼	Undirected
1007217613	🏼	Undirected
335671327	🏼	Undirected
2268243666	🏼	Undirected
83723930	🏼	Undirected
132608499	🏼	Undirected
529720343	🏽	Undirected
580481962	🏽	Undirected
140478307	🏽	Undirected
83723930	🏽	Undirected
38045676	🏽	Undirected
498593534	🏽	Undirected
1586927533	🏽	Undirected
230796426	🏽	Undirected
104834449	🏽	Undirected
2268243666	🏽	Undirected
367894453	🏽	Undirected
3338431348	🏽	Undirected
162522787	🏾	Undirected
730856676	🏾	Undirected
192310870	🏾	Undirected
245945870	🏾	Undirected
3130079939	🏾	Undirected
390417714	🏾	Undirected
194224686	🏾	Undirected
258143642	🏾	Undirected
1378588328	🏿	Undirected
275872468	🏿	Undirected
2416848020	🐀	Undirected
170041700	🐉	Undirected
2485346791	🐒	Undirected
445590046	🐔	Undirected
60200134	🐙	Undirected
4107688907	🐚	Undirected
60200134	🐚	Undirected
4830969399	🐛	Undirected
156766479	🐝	Undirected
360657556	🐞	Undirected
180632310	🐟	Undirected
4842491773	🐠	Undirected
188147248	🐢	Undirected
250420254	🐢	Undirected
4261624607	🐤	Undirected
2254142444	🐥	Undirected
202818356	🐥	Undirected
351672327	🐧	Undirected
325227048	🐩	Undirected
3913866197	🐩	Undirected
388012768	🐯	Undirected
214564845	🐰	Undirected
1080887696	🐰	Undirected
4107688907	🐱	Undirected
4374118517	🐱	Undirected
2964593841	🐳	Undirected
306768300	🐴	Undirected
194224686	🐴	Undirected
278059954	🐶	Undirected
1885001828	🐶	Undirected
388012768	🐷	Undirected
2912244935	🐷	Undirected
584257125	🐷	Undirected
2727699909	🐺	Undirected
250420254	🐼	Undirected
767970727	🐼	Undirected
364356894	🐼	Undirected
163088015	🐼	Undirected
351672327	🐼	Undirected
3389996355	🐼	Undirected
2912244935	🐽	Undirected
388012768	🐾	Undirected
325227048	🐾	Undirected
3296075137	👀	Undirected
364356894	👀	Undirected
396117650	👀	Undirected
398855764	👀	Undirected
1311835567	👀	Undirected
105161456	👀	Undirected
451595166	👀	Undirected
3389996355	👀	Undirected
500423443	👀	Undirected
4190958729	👀	Undirected
553791935	👀	Undirected
202818356	👀	Undirected
190705291	👀	Undirected
217515114	👀	Undirected
15284940	👀	Undirected
897750158	👀	Undirected
1220167735	👀	Undirected
1499005789	👀	Undirected
4374118517	👃	Undirected
2727699909	👃	Undirected
250420254	👄	Undirected
1311835567	👄	Undirected
371037888	👄	Undirected
364356894	👄	Undirected
3290865046	👅	Undirected
274667876	👅	Undirected
3020185499	👅	Undirected
797725368	👅	Undirected
388012768	👅	Undirected
361504916	👅	Undirected
529720343	👅	Undirected
512692508	👅	Undirected
2429141982	👅	Undirected
250420254	👅	Undirected
329416965	👅	Undirected
3389996355	👅	Undirected
550527058	👅	Undirected
1080887696	👅	Undirected
371037888	👅	Undirected
3130079939	👆	Undirected
1020341034	👆	Undirected
47856269	👆	Undirected
4808228301	👇	Undirected
2840847243	👇	Undirected
420705508	👇	Undirected
2149714628	👇	Undirected
713482924	👇	Undirected
31446028	👇	Undirected
1087339058	👇	Undirected
2579133014	👇	Undirected
1894169083	👇	Undirected
275872468	👈	Undirected
848381118	👈	Undirected
2458842565	👈	Undirected
337951616	👈	Undirected
2429141982	👉	Undirected
2814130930	👉	Undirected
872232643	👊	Undirected
2268243666	👊	Undirected
283629661	👊	Undirected
2433694208	👊	Undirected
79375880	👊	Undirected
254713363	👊	Undirected
445590046	👊	Undirected
2233708496	👊	Undirected
3355768517	👊	Undirected
811695457	👊	Undirected
737106423776223232	👊	Undirected
1491585847	👊	Undirected
215005974	👊	Undirected
4860690358	👊	Undirected
134517037	👋	Undirected
161500096	👋	Undirected
1027354242	👋	Undirected
1449503694	👋	Undirected
133868678	👋	Undirected
353322539	👋	Undirected
922108555	👋	Undirected
162522787	👋	Undirected
703954298	👋	Undirected
30795592	👋	Undirected
811695457	👌	Undirected
185466054	👌	Undirected
2526745062	👌	Undirected
275872468	👌	Undirected
122082087	👌	Undirected
518132407	👌	Undirected
140478307	👌	Undirected
4771036516	👌	Undirected
145439133	👌	Undirected
2281209522	👌	Undirected
939934207	👌	Undirected
872232643	👌	Undirected
367365969	👌	Undirected
2612478463	👌	Undirected
552129188	👌	Undirected
4374118517	👌	Undirected
1727393514	👌	Undirected
53159829	👌	Undirected
1478509820	👌	Undirected
2339554874	👌	Undirected
558222029	👌	Undirected
553791935	👌	Undirected
2760392727	👌	Undirected
315373946	👌	Undirected
3631817597	👌	Undirected
83723930	👌	Undirected
3328107682	👌	Undirected
1634441149	👌	Undirected
3122975237	👌	Undirected
3351609934	👌	Undirected
3442706175	👌	Undirected
175473449	👌	Undirected
331365183	👌	Undirected
480062174	👌	Undirected
1105318854	👌	Undirected
1429003548	👌	Undirected
1571238642	👌	Undirected
2429141982	👌	Undirected
258143642	👌	Undirected
797725368	👌	Undirected
2496396426	👌	Undirected
307336961	👌	Undirected
61222431	👌	Undirected
300876304	👌	Undirected
1894169083	👌	Undirected
1218805825	👌	Undirected
2835198988	👌	Undirected
707755226095296513	👌	Undirected
813553645	👌	Undirected
1069234963	👌	Undirected
610455970	👌	Undirected
379433675	👌	Undirected
1689204817	👌	Undirected
232729547	👌	Undirected
435236923	👌	Undirected
979210339	👌	Undirected
247499107	👌	Undirected
2174924623	👌	Undirected
3085370823	👌	Undirected
567780622	👌	Undirected
612962481	👌	Undirected
2922222515	👌	Undirected
252292578	👌	Undirected
2608347727	👌	Undirected
779035748	👌	Undirected
2847371985	👌	Undirected
2871178330	👌	Undirected
1375781988	👌	Undirected
1049479316	👌	Undirected
330663400	👌	Undirected
2254142444	👌	Undirected
948086024	👌	Undirected
215125310	👌	Undirected
402735075	👌	Undirected
721122190146596865	👍	Undirected
141863818	👍	Undirected
3019468000	👍	Undirected
1105318854	👍	Undirected
811695457	👍	Undirected
4031985521	👍	Undirected
86159844	👍	Undirected
4374118517	👍	Undirected
306768300	👍	Undirected
1434542774	👍	Undirected
1020341034	👍	Undirected
3158273497	👍	Undirected
1265488531	👎	Undirected
2946774916	👎	Undirected
1252114795	👎	Undirected
1020341034	👎	Undirected
361504916	👎	Undirected
595780398	👏	Undirected
3338431348	👏	Undirected
719756893279952896	👏	Undirected
120667869	👏	Undirected
335671327	👏	Undirected
779035748	👏	Undirected
1604363233	👏	Undirected
348005962	👏	Undirected
3442706175	👏	Undirected
104044502	👏	Undirected
567780622	👏	Undirected
1137625718	👏	Undirected
307336961	👏	Undirected
141863818	👏	Undirected
104834449	👏	Undirected
552129188	👏	Undirected
2559620541	👏	Undirected
3785903417	👏	Undirected
2458842565	👏	Undirected
321540233	👏	Undirected
30795592	👏	Undirected
1007217613	👏	Undirected
2760392727	👏	Undirected
422102573	👏	Undirected
450838065	👏	Undirected
49012211	👏	Undirected
740419900695576581	👏	Undirected
1105318854	👏	Undirected
197480113	👏	Undirected
390417714	👏	Undirected
3975185770	👏	Undirected
2496396426	👏	Undirected
2268243666	👐	Undirected
706565063	👐	Undirected
156104912	👐	Undirected
745782811	👐	Undirected
1063038325	👑	Undirected
187758963	👑	Undirected
2464794955	👑	Undirected
403472934	👑	Undirected
1587302012	👑	Undirected
954048254	👑	Undirected
351672327	👑	Undirected
731549909753704449	👑	Undirected
485318232	👑	Undirected
247684517	👑	Undirected
3098019551	👑	Undirected
231921150	👑	Undirected
220722028	👑	Undirected
141863818	👓	Undirected
421795709	👓	Undirected
1172733126	👓	Undirected
214345978	👓	Undirected
86159844	👓	Undirected
1172733126	👙	Undirected
388012768	👚	Undirected
231921150	👠	Undirected
228619705	👢	Undirected
279251343	👣	Undirected
730856676	👣	Undirected
331338182	👣	Undirected
948086024	👣	Undirected
788338340	👤	Undirected
298140221	👥	Undirected
194224686	👦	Undirected
872232643	👦	Undirected
263533248	👦	Undirected
730856676	👧	Undirected
263533248	👧	Undirected
194224686	👧	Undirected
2429141982	👨	Undirected
263533248	👨	Undirected
416475006	👨	Undirected
263533248	👩	Undirected
580481962	👩	Undirected
274042319	👪	Undirected
175845657	👫	Undirected
178501569	👫	Undirected
435236923	👫	Undirected
1614060590	👫	Undirected
98291607	👫	Undirected
2263441086	👫	Undirected
344926800	👫	Undirected
747310452	👫	Undirected
274042319	👫	Undirected
706159254902841344	👫	Undirected
1020341034	👫	Undirected
278372795	👫	Undirected
272545351	👫	Undirected
3291893753	👫	Undirected
2490737283	👫	Undirected
2388133417	👫	Undirected
2156280232	👫	Undirected
2750717061	👫	Undirected
378894922	👫	Undirected
396257611	👬	Undirected
336784234	👬	Undirected
731549909753704449	👭	Undirected
163915683	👭	Undirected
2573089525	👭	Undirected
177039474	👭	Undirected
378894922	👭	Undirected
706904536724672512	👭	Undirected
1604174509	👭	Undirected
979210339	👭	Undirected
1411225927	👭	Undirected
3981864015	👭	Undirected
1488603410	👭	Undirected
396257611	👭	Undirected
347565609	👭	Undirected
240399423	👯	Undirected
247684517	👯	Undirected
2898116919	👯	Undirected
107598401	👱	Undirected
1232362165	👵	Undirected
725134387461939201	👵	Undirected
132608499	👷	Undirected
281106047	👸	Undirected
3309960605	👸	Undirected
580481962	👸	Undirected
1037322242	👸	Undirected
364356894	👸	Undirected
281038697	👹	Undirected
2428114045	👹	Undirected
37556766	👹	Undirected
192962160	👹	Undirected
706565063	👹	Undirected
214564845	👻	Undirected
3358089953	👻	Undirected
706565063	👻	Undirected
2356629972	👻	Undirected
388012768	👻	Undirected
37556766	👻	Undirected
221463656	👻	Undirected
2502473467	👻	Undirected
264884568	👻	Undirected
739467410177134592	👻	Undirected
4107688907	👼	Undirected
1696906302	👼	Undirected
1470922604	👼	Undirected
339173600	👼	Undirected
2242791341	👽	Undirected
137460524	👽	Undirected
948086024	👽	Undirected
320929416	👽	Undirected
388012768	👽	Undirected
214564845	👽	Undirected
250420254	👽	Undirected
3358089953	👽	Undirected
1499005789	👽	Undirected
706565063	👽	Undirected
805686648	👾	Undirected
141863818	👾	Undirected
886869595	👿	Undirected
805686648	👿	Undirected
1020341034	💀	Undirected
2442290849	💀	Undirected
388012768	💀	Undirected
110030443	💀	Undirected
4374118517	💀	Undirected
2762568465	💀	Undirected
2727699909	💀	Undirected
920762814	💀	Undirected
2871178330	💁	Undirected
1080887696	💁	Undirected
1563920310	💁	Undirected
368670391	💁	Undirected
1896220057	💁	Undirected
3003682539	💁	Undirected
3291893753	💁	Undirected
2906948589	💁	Undirected
163915683	💁	Undirected
192403175	💁	Undirected
2883482865	💁	Undirected
379351789	💁	Undirected
305222657	💁	Undirected
726779274	💁	Undirected
396117650	💁	Undirected
364356894	💁	Undirected
136820077	💃	Undirected
174452172	💃	Undirected
1007217613	💃	Undirected
115777350	💃	Undirected
553102998	💃	Undirected
231089160	💃	Undirected
83723930	💃	Undirected
287729845	💃	Undirected
385602345	💃	Undirected
445590046	💃	Undirected
2840847243	💃	Undirected
498593534	💃	Undirected
554666463	💃	Undirected
3398157268	💃	Undirected
265850729	💃	Undirected
1894169083	💃	Undirected
1380565668	💃	Undirected
241693954	💃	Undirected
388012768	💄	Undirected
231921150	💄	Undirected
2865040519	💅	Undirected
368670391	💅	Undirected
1380565668	💅	Undirected
136820077	💅	Undirected
1563920310	💅	Undirected
2388133417	💅	Undirected
2163769756	💅	Undirected
229263247	💅	Undirected
512692508	💅	Undirected
360657556	💅	Undirected
1587221360	💅	Undirected
104834449	💆	Undirected
195223776	💆	Undirected
1499005789	💈	Undirected
132608499	💉	Undirected
399870133	💋	Undirected
2593776893	💋	Undirected
1119586958	💋	Undirected
901273962	💋	Undirected
4826553718	💋	Undirected
82660034	💋	Undirected
319276032	💋	Undirected
185459696	💋	Undirected
3389996355	💋	Undirected
165831330	💋	Undirected
498593534	💋	Undirected
578524194	💋	Undirected
136717881	💋	Undirected
2282740447	💋	Undirected
424532780	💌	Undirected
295262744	💍	Undirected
1604363233	💍	Undirected
231921150	💍	Undirected
2156280232	💎	Undirected
368670391	💎	Undirected
553791935	💎	Undirected
214564845	💎	Undirected
376984014	💎	Undirected
231921150	💎	Undirected
221463656	💏	Undirected
459519411	💏	Undirected
154170771	💏	Undirected
178501603	💏	Undirected
465162214	💏	Undirected
2156280232	💏	Undirected
217231967	💏	Undirected
2975557187	💏	Undirected
274042319	💑	Undirected
295262744	💑	Undirected
554666463	💑	Undirected
3911948656	💑	Undirected
2156280232	💑	Undirected
329197447	💓	Undirected
145014712	💓	Undirected
195227348	💓	Undirected
3411606039	💓	Undirected
3389996355	💓	Undirected
271996810	💓	Undirected
348190649	💓	Undirected
2871178330	💔	Undirected
939934207	💔	Undirected
827423221	💔	Undirected
2458842565	💔	Undirected
3241429947	💔	Undirected
281291918	💔	Undirected
1834124630	💔	Undirected
1573263488	💔	Undirected
1549588076	💔	Undirected
2996822488	💔	Undirected
2924009770	💔	Undirected
280683308	💔	Undirected
745697220092133376	💔	Undirected
1629246314	💔	Undirected
176959471	💔	Undirected
1205755550	💔	Undirected
337951616	💔	Undirected
947082031	💔	Undirected
341187352	💔	Undirected
858827330	💔	Undirected
553791935	💔	Undirected
803674117	💔	Undirected
1491585847	💔	Undirected
931025516	💔	Undirected
2488406532	💔	Undirected
1027354242	💔	Undirected
1311835567	💔	Undirected
596803718	💔	Undirected
292580821	💔	Undirected
467940408	💔	Undirected
276120174	💔	Undirected
2183457530	💔	Undirected
1554872112	💔	Undirected
2429141982	💔	Undirected
828296540	💔	Undirected
965284226	💔	Undirected
3029012716	💔	Undirected
367894453	💔	Undirected
2268243666	💔	Undirected
2450663569	💔	Undirected
156008764	💔	Undirected
1246335835	💔	Undirected
344926800	💕	Undirected
3328107682	💕	Undirected
727024227119947776	💕	Undirected
610178417	💕	Undirected
38045676	💕	Undirected
405295514	💕	Undirected
253143199	💕	Undirected
704354312	💕	Undirected
1629246314	💕	Undirected
948086024	💕	Undirected
2847371985	💕	Undirected
278372795	💕	Undirected
1604363233	💕	Undirected
2573089525	💕	Undirected
2490434221	💕	Undirected
83158652	💕	Undirected
295262744	💕	Undirected
1170037040	💕	Undirected
2263441086	💕	Undirected
3291893753	💕	Undirected
131710988	💕	Undirected
3020185499	💕	Undirected
2608347727	💕	Undirected
2242791341	💕	Undirected
739585662	💕	Undirected
3098019551	💕	Undirected
917933833	💕	Undirected
198203744	💕	Undirected
1862618425	💕	Undirected
247499107	💕	Undirected
2893895920	💕	Undirected
2464794955	💕	Undirected
572643946	💕	Undirected
335671327	💕	Undirected
1403892384	💕	Undirected
1320836096	💕	Undirected
3797275876	💕	Undirected
1573263488	💕	Undirected
239439272	💕	Undirected
2535858931	💕	Undirected
156806312	💕	Undirected
603851057	💕	Undirected
293153906	💕	Undirected
336784234	💕	Undirected
156766479	💕	Undirected
339671962	💕	Undirected
178501569	💕	Undirected
1206490566	💕	Undirected
710283868750921729	💕	Undirected
190705291	💕	Undirected
1896220057	💕	Undirected
346238157	💕	Undirected
140459018	💕	Undirected
378894922	💕	Undirected
2211951529	💕	Undirected
416053809	💕	Undirected
250420254	💕	Undirected
167147224	💖	Undirected
278372795	💖	Undirected
1892088300	💖	Undirected
1549588076	💖	Undirected
1561597477	💖	Undirected
1689204817	💖	Undirected
586534440	💖	Undirected
197777293	💖	Undirected
2388133417	💖	Undirected
416053809	💖	Undirected
584257125	💖	Undirected
399680095	💖	Undirected
190765500	💖	Undirected
223412761	💖	Undirected
738933738004963328	💖	Undirected
360657556	💖	Undirected
603851057	💖	Undirected
2573089525	💖	Undirected
1218805825	💗	Undirected
3997831001	💗	Undirected
214108891	💗	Undirected
497151122	💗	Undirected
3010689082	💗	Undirected
3031756792	💗	Undirected
1020341034	💗	Undirected
305222657	💗	Undirected
453702773	💗	Undirected
553791935	💗	Undirected
1604363233	💗	Undirected
1170037040	💗	Undirected
294181907	💗	Undirected
136717881	💗	Undirected
300597174	💗	Undirected
1554872112	💘	Undirected
370398487	💘	Undirected
284151262	💘	Undirected
2805363130	💘	Undirected
2579133014	💘	Undirected
250420254	💘	Undirected
329197447	💘	Undirected
2964593841	💘	Undirected
63563789	💘	Undirected
318810740	💘	Undirected
2397955464	💘	Undirected
1166901684	💘	Undirected
162522787	💘	Undirected
4808228301	💘	Undirected
214564845	💘	Undirected
457117809	💘	Undirected
608620925	💘	Undirected
422102573	💘	Undirected
3981864015	💘	Undirected
424417383	💘	Undirected
451595166	💘	Undirected
354474291	💘	Undirected
3020185499	💘	Undirected
586534440	💘	Undirected
578524194	💘	Undirected
706159254902841344	💘	Undirected
1885001828	💘	Undirected
328043220	💘	Undirected
1132491452	💘	Undirected
2344172345	💘	Undirected
2496396426	💘	Undirected
164315784	💘	Undirected
2268243666	💘	Undirected
703954298	💘	Undirected
1614060590	💘	Undirected
1855058628	💘	Undirected
2243306889	💘	Undirected
2163769756	💙	Undirected
164915237	💙	Undirected
1132491452	💙	Undirected
553791935	💙	Undirected
127265385	💙	Undirected
3906502943	💙	Undirected
1380565668	💙	Undirected
512441590	💙	Undirected
2502473467	💙	Undirected
369758788	💙	Undirected
805686648	💙	Undirected
178501569	💙	Undirected
388012768	💙	Undirected
278372795	💙	Undirected
2924009770	💙	Undirected
217187542	💙	Undirected
1488603410	💙	Undirected
211639630	💙	Undirected
554666463	💙	Undirected
614439882	💙	Undirected
1932597086	💙	Undirected
415810916	💙	Undirected
280041274	💙	Undirected
225945264	💙	Undirected
416475006	💙	Undirected
3057915693	💙	Undirected
104044502	💙	Undirected
1696906302	💚	Undirected
1932597086	💚	Undirected
185459696	💚	Undirected
187656959	💚	Undirected
288491888	💚	Undirected
2447338814	💚	Undirected
2766563290	💚	Undirected
2762568465	💚	Undirected
290744311	💚	Undirected
360232614	💚	Undirected
500924601	💛	Undirected
813907146	💛	Undirected
1098227526	💛	Undirected
310607677	💛	Undirected
13522012	💛	Undirected
194400022	💛	Undirected
2474737978	💛	Undirected
280041274	💛	Undirected
2496747751	💛	Undirected
1932597086	💛	Undirected
1470922604	💛	Undirected
270697605	💜	Undirected
1455414282	💜	Undirected
494494741	💜	Undirected
931025516	💜	Undirected
223211781	💜	Undirected
1383349206	💜	Undirected
217606892	💜	Undirected
2239798057	💜	Undirected
313477433	💜	Undirected
217231967	💜	Undirected
872232643	💜	Undirected
97014700	💜	Undirected
388012768	💜	Undirected
541356810	💜	Undirected
2924009770	💜	Undirected
1717257470	💜	Undirected
553102998	💜	Undirected
543998546	💜	Undirected
253369737	💜	Undirected
1932597086	💜	Undirected
324656248	💜	Undirected
307500542	💜	Undirected
187758963	💜	Undirected
1070154709	💜	Undirected
537545354	💜	Undirected
214564845	💜	Undirected
2681201959	💜	Undirected
1164535572	💜	Undirected
3057915693	💜	Undirected
89007912	💜	Undirected
204552500	💜	Undirected
246627192	💜	Undirected
820549914	💜	Undirected
278852910	💜	Undirected
1924177310	💜	Undirected
263533248	💜	Undirected
194400022	💜	Undirected
497151122	💜	Undirected
637353878	💝	Undirected
391534355	💞	Undirected
1862618425	💞	Undirected
247684517	💞	Undirected
706904536724672512	💞	Undirected
603851057	💞	Undirected
167907939	💞	Undirected
2388133417	💞	Undirected
2332267569	💞	Undirected
706565063	💞	Undirected
388012768	💞	Undirected
278372795	💞	Undirected
762410119	💞	Undirected
178501569	💞	Undirected
626056597	💞	Undirected
196868957	💟	Undirected
17067484	💟	Undirected
397571074	💣	Undirected
2502473467	💣	Undirected
2699454141	💣	Undirected
321677787	💤	Undirected
1087557950	💤	Undirected
516855794	💤	Undirected
725849362681724932	💤	Undirected
30795592	💤	Undirected
746002153718845441	💤	Undirected
250420254	💥	Undirected
269995041	💥	Undirected
267873146	💥	Undirected
79375880	💥	Undirected
3130079939	💥	Undirected
811695457	💥	Undirected
2233708496	💥	Undirected
300876304	💦	Undirected
4842491773	💦	Undirected
388012768	💦	Undirected
388012768	💨	Undirected
1027354242	💨	Undirected
194400022	💨	Undirected
516855794	💨	Undirected
288491888	💩	Undirected
2357643095	💩	Undirected
341187352	💩	Undirected
445590046	💩	Undirected
166028926	💪	Undirected
373637530	💪	Undirected
2216995338	💪	Undirected
708111701137235972	💪	Undirected
229878826	💪	Undirected
811695457	💪	Undirected
906513870	💪	Undirected
731549909753704449	💪	Undirected
3098019551	💪	Undirected
337951616	💪	Undirected
814079713	💪	Undirected
1535254442	💪	Undirected
3338431348	💪	Undirected
287540156	💪	Undirected
38045676	💪	Undirected
445661451	💪	Undirected
465162214	💪	Undirected
885525002	💪	Undirected
1429003548	💪	Undirected
2608347727	💪	Undirected
3191372704	💪	Undirected
3355768517	💪	Undirected
1571238642	💪	Undirected
948086024	💪	Undirected
175147385	💪	Undirected
3906502943	💪	Undirected
574926017	💪	Undirected
490909873	💪	Undirected
141863818	💪	Undirected
485318232	💪	Undirected
612962481	💪	Undirected
175845657	💪	Undirected
377598815	💪	Undirected
872232643	💪	Undirected
740419900695576581	💪	Undirected
931025516	💪	Undirected
388012768	💫	Undirected
368429082	💬	Undirected
2817637092	💭	Undirected
270697605	💭	Undirected
214564845	💭	Undirected
1311835567	💯	Undirected
779035748	💯	Undirected
202940333	💯	Undirected
610455970	💯	Undirected
3130079939	💯	Undirected
783513654	💯	Undirected
931025516	💯	Undirected
3355768517	💯	Undirected
194023021	💯	Undirected
278372795	💯	Undirected
710007860835590144	💯	Undirected
2727699909	💰	Undirected
361504916	💰	Undirected
1311835567	💰	Undirected
565852566	💵	Undirected
442078168	📌	Undirected
233431348	📖	Undirected
572643946	📚	Undirected
87999425	📝	Undirected
238390453	📝	Undirected
225920698	📣	Undirected
3158273497	📱	Undirected
225920698	📲	Undirected
395477576	📲	Undirected
254277716	📴	Undirected
321540233	📷	Undirected
847676324	📷	Undirected
762410119	📸	Undirected
227422441	📺	Undirected
1105318854	📺	Undirected
4374118517	📻	Undirected
3358089953	📽	Undirected
445590046	🔄	Undirected
948086024	🔇	Undirected
444021369	🔇	Undirected
334873503	🔊	Undirected
1696906302	🔊	Undirected
166028926	🔊	Undirected
1666319510	🔊	Undirected
281038697	🔍	Undirected
2397955464	🔐	Undirected
612962481	🔛	Undirected
4107688907	🔜	Undirected
383399032	🔜	Undirected
2727699909	🔝	Undirected
2267308529	🔝	Undirected
208740137	🔝	Undirected
2964593841	🔝	Undirected
104834449	🔝	Undirected
206473161	🔝	Undirected
1869524413	🔝	Undirected
4374118517	🔝	Undirected
424532780	🔞	Undirected
385602345	🔞	Undirected
554666463	🔞	Undirected
2428114045	🔥	Undirected
1894169083	🔥	Undirected
81766281	🔥	Undirected
325904686	🔥	Undirected
154924080	🔥	Undirected
779035748	🔥	Undirected
811695457	🔥	Undirected
34657878	🔥	Undirected
931025516	🔥	Undirected
79375880	🔥	Undirected
3389996355	🔥	Undirected
194400022	🔥	Undirected
